1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.804,153.306
1.849,153.306
1.849,153.42
2.412,153.42
2.412,153.411
21.863,153.411
21.863,152.746
33.706,152.746
33.706,151.893
48.61,151.893
48.61,150.252
64.02,150.252
64.02,148.125
84.081,148.125
84.081,144.918
90.316,144.918
90.316,143.399
104.284,143.399
104.284,141.233
116.248,141.233
116.248,139.398
131.602,139.398
131.602,137.72
138.256,137.72
138.256,137.093
151.647,137.093
151.647,136.405
157.596,136.405
157.596,136.427
168.669,136.427
168.669,136.447
177.039,136.447
177.039,136.896
-173.156,136.896
-173.156,137.755
-164.883,137.755
-164.883,138.241
-155.229,138.241
-155.229,139.212
-145.811,139.212
-145.811,139.822
-140.853,139.822
-140.853,140.224
-127.644,140.224
-127.644,142.993
-114.307,142.993
-114.307,145.308
-102.371,145.308
-102.371,147.175
-89.956,147.175
-89.956,149.335
-77.391,149.335
-77.391,151.048
-60.961,151.048
-60.961,153.283
-46.793,153.283
-46.793,154.475
-33.205,154.475
-33.205,155.468
-17.168,155.468
-17.168,156.027
4.541,156.027
4.541,155.297
20.135,155.297
20.135,154.361
39.492,154.361
39.492,152.566
57.773,152.566
57.773,150.467
77.835,150.467
77.835,147.638
97.797,147.638
97.797,144.433
110.347,144.433
110.347,142.251
124.929,142.251
124.929,140.475
143.01,140.475
143.01,139.104
156.145,139.104
156.145,138.127
169.955,138.127
169.955,138.006
-179.767,138.006
-179.767,138.296
-166.15,138.296
-166.15,138.826
-152.77,138.826
-152.77,139.952
-142.902,139.952
-142.902,140.691
-132.83,140.691
-132.83,142.083
-120.744,142.083
-120.744,144.176
-109.317,144.176
-109.317,145.919
-98.523,145.919
-98.523,148.118
-87.955,148.118
-87.955,149.405
-68.262,149.405
-68.262,152.033
-56.373,152.033
-56.373,153.136
-47.222,153.136
-47.222,153.907
-33.558,153.907
-33.558,155.134
-9.32,155.134
-9.32,155.936
-3.257,155.936
-3.257,155.759
3.504,155.759
3.504,155.479
22.497,155.479
22.497,154.673
44.514,154.673
44.514,152.567
56.169,152.567
56.169,151.162
73.132,151.162
73.132,148.99
84.473,148.99
84.473,147.122
96.457,147.122
96.457,144.424
110.966,144.424
110.966,142.131
116.254,142.131
116.254,141.082
129.265,141.082
129.265,139.8
145.77,139.8
145.77,138.757
153.717,138.757
153.717,138.235
167.621,138.235
167.621,138.046
174.451,138.046
174.451,137.826
-174.421,137.826
-174.421,138.034
-168.739,138.034
-168.739,138.355
-162.789,138.355
-162.789,138.695
-155.006,138.695
-155.006,139.349
-143.824,139.349
-143.824,140.017
-136.274,140.017
-136.274,140.563
-127.517,140.563
-127.517,141.356
-116.812,141.356
-116.812,142.446
-101.48,142.446
-101.48,143.837
-89.87,143.837
-89.87,146.952
-80.863,146.952
-80.863,149.307
-69.027,149.307
-69.027,151.017
-59.818,151.017
-59.818,152.628
-48.572,152.628
-48.572,153.655
-36.963,153.655
-36.963,154.542
-24.685,154.542
-24.685,155.329
-13.486,155.329
-13.486,155.438
-0.445,155.438
-0.445,155.44
8.533,155.44
8.533,155.21
22.508,155.21
22.508,154.386
41.71,154.386
41.71,152.761
49.37,152.761
49.37,151.713
61.115,151.713
61.115,149.648
69.945,149.648
69.945,148.092
83.543,148.092
83.543,145.806
93.747,145.806
93.747,144.436
105.929,144.436
105.929,142.451
118.251,142.451
118.251,141.07
133.255,141.07
133.255,139.299
147.921,139.299
147.921,138.279
156.264,138.279
156.264,137.572
164.657,137.572
164.657,137.345
173.93,137.345
173.93,137.172
-176.047,137.172
-176.047,137.342
-165.408,137.342
-165.408,137.912
-156.749,137.912
-156.749,138.61
-143.707,138.61
-143.707,140.287
-132.378,140.287
-132.378,142.026
-119.254,142.026
-119.254,143.624
-111.081,143.624
-111.081,144.67
-93.758,144.67
-93.758,147.771
-80.786,147.771
-80.786,149.459
-71.439,149.459
-71.439,150.52
-58.62,150.52
-58.62,152.06
-39.761,152.06
-39.761,153.441
-29.981,153.441
-29.981,154.145
-16.297,154.145
-16.297,154.828
-5.041,154.828
-5.041,155.04
12.892,155.04
12.892,154.797
26.533,154.797
26.533,153.942
38.333,153.942
38.333,153.222
50.202,153.222
50.202,152.088
67.915,152.088
67.915,149.382
79.926,149.382
79.926,147.432
92.308,147.432
92.308,145.368
106.586,145.368
106.586,143.549
120.135,143.549
120.135,141.311
128.499,141.311
128.499,140.348
140.839,140.348
140.839,139.462
149.171,139.462
149.171,139.04
164.061,139.04
164.061,138.496
175.388,138.496
175.388,138.497
-175.313,138.497
-175.313,138.679
-164.648,138.679
-164.648,139.005
-149.615,139.005
-149.615,139.798
-140.13,139.798
-140.13,140.54
-128.083,140.54
-128.083,141.596
-119.837,141.596
-119.837,142.267
-104.005,142.267
-104.005,143.921
-89.817,143.921
-89.817,146.352
-82.387,146.352
-82.387,148.488
-66.454,148.488
-66.454,151.33
-48.101,151.33
-48.101,153.326
-35.205,153.326
-35.205,154.291
-21.206,154.291
-21.206,155.375
-10.958,155.375
-10.958,155.614
-9.306,155.614
-9.306,155.378
-9.304,155.378
-9.304,155.183
-9.304,155.183
-9.304,155.183
-9.304,155.183
-9.304,155.183
-9.296,155.183
-9.296,155.184
-6.278,155.184
-6.278,155.19
-4.593,155.19
-4.593,155.201
-4.588,155.201
-4.588,155.201
-3.049,155.201
-3.049,155.204
-3.049,155.204
-3.049,155.204
-3.049,155.204
-3.049,155.204
-3.049,155.204
-3.049,155.204
-0.502,155.204
-0.502,155.183
0.32,155.183
0.32,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
0.328,155.184
